file,sha256,bytes,lines,owner,role,unsafe_sites,allocation_copy_sites,global_or_discovery_sites,reachability,contracts,lifetime,cost,review_status,disposition,evidence
packages/com.motu.runtime/Runtime/World/WorldEnvironmentController.Environment.cs,9dccbb948fe49ba1e7c0c79e10714f021bdb22af6786a6c62f29ebb47e7b4f29,23394,485,com.motu.runtime,implementation,0,0,36,"World initialization, camera pre-cull, environment disable/re-enable/destruction; packaged consumer and development tests.",Single owner; capture host state before mutation; preserve borrowed effects/assets; support additive environment unload with unchanged host active scene; guard startup activation notification.,One state snapshot per activation; camera/light captures on first use; owned effect destruction handles same-frame re-enable; owned generated components/meshes/materials released at teardown.,No steady-state capture allocation; existing lookup reused. No new FPS or residency benchmark claim.,reviewed,environment ownership change reviewed,"unity-environment-tests.xml: 134 pass, 8 fixture skips; consumer-environment-tests.xml; actual IL2CPP player navigation/render/teardown and repository-read-denied run; validation.json."
packages/com.motu.runtime/Runtime/World/WorldEnvironmentController.Environment.cs.meta,af20b45df0e59ce6cede8d8bb9bdcd0ad8093fe11b9fce92d56db57b6cb62bcc,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/World/WorldEnvironmentController.Ownership.cs,8867b08f5ee1d656575464f4f13fe6cba13a7cc0cf17531eda504bb25a153b01,3060,71,com.motu.runtime,implementation,0,0,1,"World initialization, camera pre-cull, environment disable/re-enable/destruction; packaged consumer and development tests.",Single owner; capture host state before mutation; preserve borrowed effects/assets; support additive environment unload with unchanged host active scene; guard startup activation notification.,One state snapshot per activation; camera/light captures on first use; owned effect destruction handles same-frame re-enable; owned generated components/meshes/materials released at teardown.,No steady-state capture allocation; existing lookup reused. No new FPS or residency benchmark claim.,reviewed,environment ownership change reviewed,"unity-environment-tests.xml: 134 pass, 8 fixture skips; consumer-environment-tests.xml; actual IL2CPP player navigation/render/teardown and repository-read-denied run; validation.json."
packages/com.motu.runtime/Runtime/World/WorldEnvironmentController.Ownership.cs.meta,b6ced1c3d3bd8645cd92f1035fb3677595585159257331c0f7e28f328cc07419,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/World/WorldEnvironmentController.Weather.cs,33acffad1c94a1cc8e1a954fe54aa7f93517b51cf6060164b482489d3d2e2e22,1212,38,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/World/WorldEnvironmentController.Weather.cs.meta,ae1eb6233fbb1f78cfea5399186b24dfc5dca213f40b568f0385433384b4af4e,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/World/WorldEnvironmentController.cs,f75cb181d4a4596a1d6c47c7da070cc4b3f395357642963f234e20b09bc94973,13943,387,com.motu.runtime,implementation,0,0,4,"World initialization, camera pre-cull, environment disable/re-enable/destruction; packaged consumer and development tests.",Single owner; capture host state before mutation; preserve borrowed effects/assets; support additive environment unload with unchanged host active scene; guard startup activation notification.,One state snapshot per activation; camera/light captures on first use; owned effect destruction handles same-frame re-enable; owned generated components/meshes/materials released at teardown.,No steady-state capture allocation; existing lookup reused. No new FPS or residency benchmark claim.,reviewed,environment ownership change reviewed,"unity-environment-tests.xml: 134 pass, 8 fixture skips; consumer-environment-tests.xml; actual IL2CPP player navigation/render/teardown and repository-read-denied run; validation.json."
packages/com.motu.runtime/Runtime/World/WorldEnvironmentController.cs.meta,8c4e900799fa4c3099036c8cc52f9319a24a934236aca2710b66e2b37e7c1b73,243,11,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/World/WorldWeatherDriver.cs,238214cf1ff8335c0c7810bd347db207f8f75b724f17e1f1451a3cfadefcf654,796,18,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/World/WorldWeatherDriver.cs.meta,bada9797a90867b412c36e76555c41de0f1535c5831f923d79cc6326d7ef9bf0,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/World/WorldWeatherState.cs,e456b91cd42c5a134f134ff7ee823f408336e6a090b01235c43f3026adc9e310,7993,149,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/World/WorldWeatherState.cs.meta,8b8323b15d9c5a68c60e83362f4ea1b15488ccaf69ea224e35cde1de49a37924,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Samples~/SingleIsland/Motu.SingleIslandExample.asmdef,9d8b894c2a951b23aaea4cdf564ca7180d685397abedef06aad9f59f7c5e3a1e,110,5,com.motu.runtime,sample/documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Samples~/SingleIsland/Motu.SingleIslandExample.asmdef.meta,4f7d50c0690e4f2bd402815dab751a93e477c2b2edf44aebd01a165e08c06f96,60,2,com.motu.runtime,sample/documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Samples~/SingleIsland/README.md,d50aea01d7937867231335c53b68668464e03e5c3a74df6f75d899cfc27a595d,798,14,com.motu.runtime,sample/documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Samples~/SingleIsland/README.md.meta,b5e2a12067d789455f973907f0f1e536fa8f0910b32026209d4708e3cebdf419,60,2,com.motu.runtime,sample/documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Samples~/SingleIsland/SingleIslandExample.cs,15f5d281affbf7ef39d2010aa884e5a874ee40ee5dbdca007249a370d95f1dff,877,28,com.motu.runtime,sample/documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Samples~/SingleIsland/SingleIslandExample.cs.meta,5b0bb082bc5dfa6982279382ecf6800a4bdd997e6095c9149087f29375d252b2,60,2,com.motu.runtime,sample/documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Tests.meta,1be82b6742e878d70c97eae002d66909b03d9cb57500ea2177864c3d1afcd2dd,77,3,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Tests/Editor.meta,31a66702683f8463c2f9bcecf470f388565b5a2750231afb80a72bdf1efb37b7,77,3,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Tests/Editor/EnvironmentOwnershipTests.cs,60c3fd57339233c94e5f5a81f7c57b241601356d5674f5da07dd7eb1124ca542,9457,153,com.motu.runtime,test,0,0,13,"World initialization, camera pre-cull, environment disable/re-enable/destruction; packaged consumer and development tests.",Single owner; capture host state before mutation; preserve borrowed effects/assets; support additive environment unload with unchanged host active scene; guard startup activation notification.,One state snapshot per activation; camera/light captures on first use; owned effect destruction handles same-frame re-enable; owned generated components/meshes/materials released at teardown.,No steady-state capture allocation; existing lookup reused. No new FPS or residency benchmark claim.,reviewed,environment ownership change reviewed,"unity-environment-tests.xml: 134 pass, 8 fixture skips; consumer-environment-tests.xml; actual IL2CPP player navigation/render/teardown and repository-read-denied run; validation.json."
packages/com.motu.runtime/Tests/Editor/EnvironmentOwnershipTests.cs.meta,e26ab039107f9082d3a543089ac08bd98b3b4c8903faba3b4b5ad0ad10d816cf,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Tests/Editor/ForestStreamingTests.cs,239d475bbe6a6287cf61026b4a838f712fe36736c4e52b48b952925a91512aba,7131,153,com.motu.runtime,test,0,0,0,Preparation -> TerrainTileStreamer -> ForestTileStreamer -> ForestGridWorker; benchmark and test entry points.,"Bounds coverage, pending export and upload cancellation, wireframe state and repeated travel cleanup fixtures reviewed.",Whole native forest remains resident; managed detail arrays transfer once; pending and installed Unity details are owned by the streamer.,"FOREST_STREAMING.md records summed whole-island payload and maximum temporary region, with mesh upload and snapshot-load limits.",reviewed,bounded forest detail residency,FOREST_STREAMING.md; forest-streaming/large-island.json; forest_streaming in validation.json.
packages/com.motu.runtime/Tests/Editor/ForestStreamingTests.cs.meta,1a6629860f0d250a1a186b3067c1f50d5db0be363a11644c631a1f3060349d24,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Tests/Editor/HostIntegrationTests.cs,9da3786e602dcff75ee05aa661ca7ba69fe7db0da5f29b077f3d343bac2f35ae,8476,166,com.motu.runtime,test,0,2,1,Core-only fixture; host camera/light preservation; cache ownership; 20-cycle owned texture/mesh/handle assertions. Timeout allows the explicit longer run.,Preserve existing data/algorithm/serialized bindings beyond the described change.,Existing owners retained; test fixtures clean up their created resources.,No unmeasured whole-pipeline performance claim.,reviewed,focused change reviewed,IMPLEMENTATION.md and validation.json; review scope is the described change.
packages/com.motu.runtime/Tests/Editor/HostIntegrationTests.cs.meta,5d577fe3e83957ed0db6fdac7bd12f2524becc0dec7a6850bb7c7502010d1e6a,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Tests/Editor/Motu.Tests.Package.asmdef,a578e4a409179a9dc4807c2c674f9cc9d411e5637b0e2172df13103b890a05eb,285,8,com.motu.runtime,build/config,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Tests/Editor/Motu.Tests.Package.asmdef.meta,b35993e3a5767b09a3651a805d4cb73c378c1463b1b41476f2e15594d6229891,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Tests/Editor/StreamingResponsivenessTests.cs,6b0120b9f971a788b9d5ab05d06b2bd6906d7c9afcfa5d0c6dca5d0180a2b1f9,10842,185,com.motu.runtime,test,0,1,0,Preparation -> TerrainTileStreamer -> ForestTileStreamer -> ForestGridWorker; benchmark and test entry points.,"Bounded exact forest/terrain export comparisons, initial focus, completion, redirect/unload and native lease lifetime reviewed.",Whole native forest remains resident; managed detail arrays transfer once; pending and installed Unity details are owned by the streamer.,"FOREST_STREAMING.md records summed whole-island payload and maximum temporary region, with mesh upload and snapshot-load limits.",reviewed,bounded forest detail residency,FOREST_STREAMING.md; forest-streaming/large-island.json; forest_streaming in validation.json.
packages/com.motu.runtime/Tests/Editor/StreamingResponsivenessTests.cs.meta,d43bde76367f3c2c572d693e45be0d1c2b425f41253b2cab55ce7d3f22c21722,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Third Party Notices.md,2f9a917b8c1351c7c97cdffe4d57172189556304adc1cfc2581f235cee03f11f,730,16,com.motu.runtime,documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Third Party Notices.md.meta,e1235f8f5981a6242297cbc0e6b8af31c1f260c6e954eb95b6eda8d3c670a70a,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/package.json,62b7ffb583f76dfbc6c0e485eaa8f032324256ecc18e115c9814749013ddeb45,763,23,com.motu.runtime,build/config,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/package.json.meta,3a38e12a91a2d79999923012ed5b725534cd2153480a0c2f1c0d338c1b929f1d,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
scripts/audit-codebase.py,c871c520b729c37d65ee675d1bd2824274b8b735b23f1cfd77e8cffa12fa1dd1,4272,58,scripts,tooling,0,1,0,Documented local commands and CI; consumers use packed artifacts.,No publication; clean consumer excludes demo ProjectSettings; pin platform/CPU; check native hash and package-owned GUIDs.,Scratch projects retained outside checkout; atomic native replacement; no host asset overwrite.,See measurement/evidence; no unmeasured speed claim.,reviewed,reproducible packaging/validation,Package check; tarball consumer import/build/run; script syntax; native load.
scripts/check-unity-packages.py,181d54b734e26e2d10970eca31ea0d5d2f652a0f6d432c8c519766cf171d0787,4386,65,scripts,tooling,0,0,2,"World initialization, camera pre-cull, environment disable/re-enable/destruction; packaged consumer and development tests.",Single owner; capture host state before mutation; preserve borrowed effects/assets; support additive environment unload with unchanged host active scene; guard startup activation notification.,One state snapshot per activation; camera/light captures on first use; owned effect destruction handles same-frame re-enable; owned generated components/meshes/materials released at teardown.,No steady-state capture allocation; existing lookup reused. No new FPS or residency benchmark claim.,reviewed,environment ownership change reviewed,"unity-environment-tests.xml: 134 pass, 8 fixture skips; consumer-environment-tests.xml; actual IL2CPP player navigation/render/teardown and repository-read-denied run; validation.json."
scripts/pack-unity.py,8195588eca4fd0ae6340c03f93c69c89d3adce1aaea41a8ec232e852085b1370,1738,37,scripts,tooling,0,0,0,Documented local commands and CI; consumers use packed artifacts.,No publication; clean consumer excludes demo ProjectSettings; pin platform/CPU; check native hash and package-owned GUIDs.,Scratch projects retained outside checkout; atomic native replacement; no host asset overwrite.,See measurement/evidence; no unmeasured speed claim.,reviewed,reproducible packaging/validation,Package check; tarball consumer import/build/run; script syntax; native load.
scripts/summarize-generation-profile.py,c9ae44d7c6a946b4033d119ff8c93d104ad20729131396534f3dc9cf169f68ee,4055,97,scripts,tooling,0,0,0,generation-bench CSV and profiling stderr -> validated JSON report.,Exactly one warmup excluded; complete matching groups; stable hashes; inclusive timings are never summed across parent and child labels.,Reads finite local evidence files; no process execution or external writes beyond chosen output.,Offline aggregation; no runtime impact.,reviewed,add stage attribution tooling,"Four parser tests cover warmup, repetition/absence, incomplete/mismatched logs, invalid durations and changing geometry."
scripts/tests/test_generation_profile.py,338189e3348b67e611ed1d81b6a28bd09a50e66e847cc0d0b6ef0a6165473f00,2786,67,scripts,tooling,0,0,0,unittest discovery in source workflow.,Reject corrupted evidence; validate repeated and absent nested stages without double-counting.,TemporaryDirectory cleanup; no shared outputs.,Four small offline tests.,reviewed,protect performance evidence,python3 -m unittest discover -s scripts/tests: four passed.
scripts/unity-consumer/Assets/Editor/BuildConsumer.cs,d9369a88378a8a0d0bb6b3644c27f96c8603637158b123b2f21d83c932b807d7,1903,33,scripts,tooling,0,0,0,Documented local commands and CI; consumers use packed artifacts.,No publication; clean consumer excludes demo ProjectSettings; pin platform/CPU; check native hash and package-owned GUIDs.,Scratch projects retained outside checkout; atomic native replacement; no host asset overwrite.,See measurement/evidence; no unmeasured speed claim.,reviewed,reproducible packaging/validation,Package check; tarball consumer import/build/run; script syntax; native load.
scripts/unity-consumer/Assets/Editor/ExportPublicApi.cs,3259620f832416d111e0f60465fe6856f7f19c6d541803223eabb215159a7d65,1515,34,scripts,tooling,0,1,0,,,,,pending,investigate,
scripts/unity-consumer/Assets/PackageSmokePlayer.cs,168ee4611bb8937e44f1bd2b16be006e7ad6b994fa9826788a38afb2759adaa0,7912,143,scripts,tooling,0,0,8,Fresh-project Mono and IL2CPP player Start -> generate -> navigation -> streaming -> render -> unload -> environment teardown.,"Host camera/light ownership; active nine-group LOD neighborhoods appear across player frames; supported shaders, rendered pixel diversity and additive unload.",One state snapshot per activation; camera/light captures on first use; owned effect destruction handles same-frame re-enable; owned generated components/meshes/materials released at teardown.,Smoke-only transform scans and pixel capture; no runtime package allocation or whole-world frame percentile claim.,reviewed,consumer streaming and environment smoke fixture reviewed,streaming-freezes/consumer-tests.xml; streaming_freezes backend markers in validation.json.
scripts/validate-unity-package.sh,baadc78b86ab7d2f87116201c93eaa4c90b5260bbb8972f444b777224dcbb8b0,2910,47,scripts,tooling,0,0,0,"World initialization, camera pre-cull, environment disable/re-enable/destruction; packaged consumer and development tests.",Single owner; capture host state before mutation; preserve borrowed effects/assets; support additive environment unload with unchanged host active scene; guard startup activation notification.,One state snapshot per activation; camera/light captures on first use; owned effect destruction handles same-frame re-enable; owned generated components/meshes/materials released at teardown.,No steady-state capture allocation; existing lookup reused. No new FPS or residency benchmark claim.,reviewed,environment ownership change reviewed,"unity-environment-tests.xml: 134 pass, 8 fixture skips; consumer-environment-tests.xml; actual IL2CPP player navigation/render/teardown and repository-read-denied run; validation.json."
scripts/write-native-manifest.py,87339dacb1bfe020abaacd9a15fe9af2a6ca7bd2dfcabd3a119546ae7a74ffc3,1194,27,scripts,tooling,0,0,0,Documented local commands and CI; consumers use packed artifacts.,No publication; clean consumer excludes demo ProjectSettings; pin platform/CPU; check native hash and package-owned GUIDs.,Scratch projects retained outside checkout; atomic native replacement; no host asset overwrite.,See measurement/evidence; no unmeasured speed claim.,reviewed,reproducible packaging/validation,Package check; tarball consumer import/build/run; script syntax; native load.
